time,Q,LH,Chapman,CM,Boughton,Furey,Eckhardt,EWMA,Willems,UKIH,Fixed,Local,Slide
2002-06-23,0.136,0.10279615624999999,0.08088014500510236,0.0806781556924255,0.08318193880055229,0.08183945300841743,0.08320226221404298,0.10159419341315201,0.08267828579782863,0.0992857142857143,0.101,0.0992857142857143,0.104
2002-06-24,0.16,0.10618644453125,0.08059123500922472,0.08064997452719186,0.083161169615651,0.08127512756321789,0.08318154645262917,0.10242355586668525,0.08238147210562055,0.09871428571428571,0.101,0.09871428571428571,0.104
2002-06-25,0.286,0.1120774321006072,0.08188915113736529,0.08324096711163274,0.08593800691858483,0.08125442327689333,0.08595992055038996,0.10503034137337833,0.08374870775664386,0.09814285714285714,0.177,0.09814285714285714,0.136
2002-06-26,0.453,0.11107074972524601,0.0862084681574044,0.08919418187061966,0.0923023527590314,0.08396163069196605,0.09232767390983805,0.10997151052587635,0.08828266060884715,0.09757142857142857,0.177,0.09757142857142857,0.16
2002-06-27,0.33,0.10842564623334916,0.09080831939449403,0.09234433796344046,0.09566326294393826,0.09016719184758933,0.09569032174535577,0.1130959150764089,0.09310602050694534,0.097,0.177,0.097,0.177
2002-06-28,0.23,0.10439816491449294,0.09287396891647531,0.09328580754404113,0.09666022795769696,0.09344467680989564,0.09668773207696076,0.11475595308232389,0.09526705377018323,0.09642857142857143,0.177,0.09642857142857143,0.14
2002-06-29,0.177,0.09953543594984648,0.09324668985503827,0.09308693045035689,0.09643798363955365,0.09441737812518454,0.09646527762166954,0.11563981854855489,0.0956508463746656,0.09585714285714286,0.177,0.09585714285714286,0.12
2002-06-30,0.14,0.09520467548873902,0.09265894299718556,0.09212753925298739,0.0954040258925175,0.09420130614150168,0.09543068513180065,0.11598573312516541,0.0950273636254326,0.09528571428571429,0.093,0.09528571428571429,0.116
2002-07-01,0.12,0.09238343296079894,0.09149749289673405,0.09079246015190305,0.09397054732374964,0.093193702531902,0.09399637523462691,0.11604273571478806,0.0938032034627583,0.09471428571428571,0.093,0.09471428571428571,0.109
2002-07-02,0.116,0.09030641401167452,0.0901328631495606,0.08942974986534179,0.09250984325509479,0.09179642555547324,0.09253484493204259,0.116,0.09236747920813516,0.09414285714285714,0.093,0.09414285714285714,0.093
2002-07-03,0.109,0.08850693406667516,0.08871005914679568,0.08797822322696144,0.09095649441200228,0.09037246608280804,0.09098063967751759,0.109,0.09087240001628538,0.09357142857142857,0.093,0.09357142857142857,0.093
2002-07-04,0.093,0.08749398277478396,0.0871055481920994,0.08625457086303885,0.08911471399077676,0.08885803862223068,0.08913786893077273,0.093,0.08918841542659552,0.093,0.093,0.093,0.093
2002-07-05,0.098,0.08703994759436104,0.08545293603675819,0.08470643489820663,0.08746300745061342,0.08706223333929727,0.0874852948026179,0.093071,0.08745575164809602,0.09157142857142857,0.096,0.09157142857142857,0.093
2002-07-06,0.096,0.08652990533849843,0.08390121400326477,0.0831810770510957,0.08583783925493435,0.08545161461983361,0.08585929176728867,0.09311259179999999,0.0858306219924665,0.09014285714285715,0.096,0.09014285714285715,0.093
2002-07-07,0.099,0.08595467331780236,0.08242514960560361,0.0817814397580295,0.08434905048229502,0.08386674369918268,0.0843697581358946,0.09319619299644,0.08428638510989268,0.08871428571428572,0.096,0.08871428571428572,0.096
2002-07-08,0.108,0.08529098998620102,0.08113704341895654,0.08062696541977062,0.08312396135980361,0.08241473223144688,0.0831440794312999,0.09340640705589055,0.08294065671470358,0.08728571428571429,0.096,0.08728571428571429,0.096
2002-07-09,0.114,0.0844937721342455,0.08006049661609221,0.07964513274638761,0.08208465916664356,0.08121974393018329,0.08210429785260383,0.09369883607569691,0.0818179262127991,0.08585714285714285,0.096,0.08585714285714285,0.083
2002-07-10,0.113,0.08352776641013336,0.07908164581043814,0.07868332291781036,0.08106779246445292,0.08020583318929243,0.08108697256042671,0.09397291260342201,0.08079851848432652,0.08442857142857144,0.083,0.08442857142857144,0.083
2002-07-11,0.083,0.083,0.0778184619443072,0.07713814770393762,0.07942870951072083,0.0792137373630828,0.07944710877621508,0.083,0.079481681853351,0.083,0.083,0.083,0.083
2002-07-12,0.085,0.08307500000000001,0.07631437857324462,0.07569873876770856,0.07790440738587077,0.07761487298127073,0.07792210185325836,0.0830284,0.07791323214025432,0.0845,0.083,0.0845,0.083
2002-07-13,0.092,0.083481875,0.07496793609644425,0.07446458992284662,0.07660093769636528,0.07612782478643319,0.07661805775306506,0.08315579672000001,0.07651130640644517,0.08600000000000001,0.083,0.08600000000000001,0.083
2002-07-14,0.089,0.084008234375,0.07372002507294856,0.07321939347429399,0.07528685557249899,0.07485601539298858,0.07530340556591994,0.083238784406576,0.0752137008928015,0.0875,0.083,0.0875,0.085
2002-07-15,0.1,0.084795116796875,0.07260849983197826,0.07225449769677186,0.07427336281741029,0.07357378879596513,0.07428951207806328,0.08347679366800263,0.07405996388218165,0.089,0.092,0.089,0.089
2002-07-16,0.104,0.08608548303710938,0.07170111901474994,0.07141280993584549,0.07339217793389477,0.07258459419246177,0.0734080025264517,0.08376822319791699,0.07312096870686867,0.0905,0.092,0.0905,0.089
2002-07-17,0.092,0.08697907180932617,0.0707478571000511,0.07035676542593111,0.07228248075319765,0.07172437037653155,0.07229786332266011,0.08388511442850657,0.07213428384927748,0.092,0.092,0.092,0.092
2002-07-18,0.102,0.0877306414236267,0.06981362849029134,0.06955238346622812,0.0714423997172998,0.07064130064014193,0.07145748994667565,0.08414234580362179,0.07116801149985295,0.102,0.092,0.102,0.092
2002-07-19,0.521,0.10451334331685469,0.07342225544803682,0.07748732582918559,0.07993858077888275,0.06982108364060911,0.0799583405520137,0.09034572449321035,0.07496596809718041,0.112,0.092,0.11757142857142858,0.092
2002-07-20,2.49,0.20958734256809053,0.10194848210932553,0.12600401300097466,0.13177411744234943,0.07810446044081275,0.13182146087667168,0.12442081520540677,0.10488907230378294,0.122,0.52,0.13035714285714287,0.102
2002-07-21,1.493,0.3252526532208395,0.13948085863013016,0.15178909470380317,0.15925407753760057,0.12864796254958977,0.15931546790651646,0.14385463962949,0.14422574753899606,0.132,0.52,0.14314285714285716,0.521
2002-07-22,0.874,0.3212400937106249,0.15847247518353955,0.16364120438652327,0.17181452705051062,0.15544696222072202,0.1718817464201112,0.15422270374675123,0.16408100676709975,0.14200000000000002,0.52,0.15592857142857142,0.52
2002-07-23,0.638,0.3132838928783803,0.16769084140150728,0.17009723201938665,0.1785972916934463,0.1677002626552279,0.17866716251489864,0.16109234135354736,0.17367011709507593,0.152,0.52,0.1687142857142857,0.428
2002-07-24,0.52,0.30317367517850424,0.1728058329434664,0.17383319529112687,0.18246963290343887,0.17432060571957045,0.18254057190289427,0.16618883010632698,0.17894984004685005,0.162,0.52,0.1815,0.368
2002-07-25,0.428,0.2924254192380353,0.17550146457999707,0.17550235087449972,0.1841336353042194,0.1781033095712145,0.18420446731778733,0.16990654871881714,0.18169072316070115,0.172,0.318,0.19428571428571428,0.357
2002-07-26,0.368,0.2838653180951733,0.17648821148232097,0.1758554757642234,0.18439441018683572,0.17973271962088458,0.18446441326333793,0.17271947572700994,0.18264043934952828,0.182,0.318,0.20707142857142857,0.324
2002-07-27,0.357,0.27748953307586305,0.17668816777684568,0.17596537054986805,0.1843998287697937,0.1799937073527601,0.18446890582738434,0.1753362591716864,0.1827677070619514,0.192,0.318,0.21985714285714286,0.318
2002-07-28,0.324,0.2723805762982303,0.1764178172210814,0.17538503122748147,0.18367254179198994,0.18000543515169276,0.18374034350537077,0.17744728429144846,0.1824051248423826,0.202,0.318,0.23264285714285715,0.298
2002-07-29,0.318,0.2684384608629517,0.17574939867694994,0.17470414145904425,0.18284331043300495,0.17930243963217124,0.18290982924261612,0.1794431328545099,0.1816288001874333,0.212,0.318,0.24542857142857144,0.271
2002-07-30,0.298,0.2652307685004883,0.17483610125699162,0.17363599049351103,0.1816057665128047,0.17849971741505086,0.18167083131275116,0.18112664036797588,0.18059963637176735,0.222,0.262,0.25821428571428573,0.271
2002-07-31,0.271,0.26366839837890627,0.17346775068111794,0.17205122660897845,0.17982207151296847,0.17729854026096262,0.1798854407350789,0.1824028420747506,0.17909732604662768,0.232,0.262,0.271,0.271
2002-08-01,0.279,0.26306178203125,0.17195739840027155,0.17069854092651474,0.17829254442487735,0.17556448528741417,0.17835440579812087,0.18377452171728914,0.177450455563639,0.242,0.262,0.268,0.262
2002-08-02,0.279,0.26237040625,0.1705944522950561,0.16940206690628798,0.17682870112000343,0.17407789930200715,0.17688913706375284,0.18512672350890363,0.17596247275676358,0.252,0.262,0.265,0.262
2002-08-03,0.262,0.262,0.16911027346462595,0.16780624605734884,0.17505038637705575,0.1726550309580131,0.17510927459771766,0.1862183240350772,0.1743513308193424,0.262,0.262,0.262,0.262
2002-08-04,0.277,0.2625625,0.16766742212099028,0.1665884074817174,0.1736813815290733,0.17092521736004013,0.17373898586607106,0.1875074238337791,0.17278745443803736,0.277,0.277,0.2649090909090909,0.262
2002-08-05,0.394,0.2680328125,0.16767088971864505,0.1678521793903636,0.17496811627314285,0.16959419230641604,0.1750258869976965,0.19043961841533946,0.1727439596400751,0.2787,0.277,0.26781818181818184,0.262
2002-08-06,0.514,0.2819803515625,0.1701622286357899,0.17155677037275813,0.17886313136655485,0.17085245411552535,0.17892246117576974,0.19503417583384164,0.17531136660901628,0.28040000000000004,0.277,0.2707272727272727,0.277
2002-08-07,0.369,0.2939443251953125,0.1722865025872044,0.1720946340180188,0.1793724381318864,0.17465395063244235,0.17943150569088956,0.1975044905370011,0.17749315506693877,0.2821,0.277,0.2736363636363636,0.363
2002-08-08,0.383,0.2991420655855999,0.17294634136522252,0.17290103560288428,0.18017061936776516,0.17515426621974786,0.18022959511214137,0.20013852677137567,0.1781389989145935,0.2838,0.277,0.27654545454545454,0.34
2002-08-09,0.363,0.29884285682020656,0.17351548452389093,0.1732583707092912,0.1804906006786034,0.17593614011513084,0.1805492435601263,0.20245115969122215,0.1786910186078721,0.2855,0.322,0.27945454545454546,0.327
2002-08-10,0.34,0.2981580640760171,0.17360931595571577,0.173122967166452,0.1802863293683236,0.17625164054890496,0.18034437884371457,0.2044043532236068,0.17874593165740094,0.2872,0.322,0.28236363636363637,0.327
2002-08-11,0.327,0.29720362442418186,0.17332128061009153,0.17272307901276604,0.17980228033784876,0.17605582794314528,0.1798596109958851,0.2061452114078316,0.17840217475715223,0.2889,0.322,0.2852727272727273,0.322
2002-08-12,0.327,0.29604822708303413,0.17290886689810284,0.17233980845037936,0.1793390182367665,0.17558704855574045,0.17939566653994557,0.2078613494058404,0.17793008874408087,0.29059999999999997,0.322,0.28818181818181815,0.294
2002-08-13,0.322,0.2947122108525265,0.1724612813909213,0.17186857593072746,0.17878466965701625,0.17513836186206586,0.17884061131621878,0.20948211824427745,0.17742326062665878,0.2923,0.322,0.29109090909090907,0.294
2002-08-14,0.294,0.294,0.1716860580887101,0.1708351473902657,0.17763263481134195,0.17460069140538087,0.17768757648255576,0.2106822721652087,0.17657494439704227,0.294,0.294,0.294,0.294
2002-08-15,0.647,0.3072375,0.17435522540741327,0.17717922661103663,0.1843653128291567,0.1734800610370285,0.18442347231258083,0.21687798390046276,0.17934089332460484,0.3025,0.294,0.3025,0.294
2002-08-16,1.771,0.37486968749999994,0.1924177989377933,0.206613919818285,0.21575733346299325,0.1800474594144645,0.21583174579582487,0.2389465165290762,0.19824756005750319,0.311,0.294,0.311,0.294
2002-08-17,1.187,0.44943797591974005,0.2153907909803161,0.22269120217980373,0.23283870973086002,0.2106601557822043,0.23292142970066299,0.25240887599436335,0.22228582642101188,0.3195,0.294,0.3195,0.647
2002-08-18,0.938,0.4469307660360154,0.22865430253539532,0.2329267115287614,0.2436597052073749,0.22732119803429754,0.2437472433694887,0.26214426995524337,0.23612025381109283,0.328,0.294,0.328,0.88
2002-08-19,0.882,0.44114391216196924,0.23815897641551373,0.2415733214276511,0.25277302121020806,0.23787899984554736,0.2528643855448147,0.2709462213218789,0.24600215571035408,0.3365,0.475,0.3365,0.624
2002-08-20,0.88,0.43259408207809724,0.24665564970456808,0.24981906068497356,0.26145058403451316,0.24677226525567303,0.2615454814505833,0.2795947849791082,0.2548206166415563,0.345,0.475,0.345,0.537
2002-08-21,0.624,0.4217096889798353,0.2520870578628173,0.25240302679303983,0.2640732851468011,0.25524106385948087,0.2641684457400574,0.2844853390324049,0.2604196526833209,0.3535,0.475,0.3535,0.475
2002-08-22,0.537,0.410859833203125,0.25368959028725835,0.25307194613821904,0.2646522925451746,0.2578062543774105,0.26474664909588175,0.28807104721814475,0.2620019777313897,0.362,0.475,0.362,0.441
2002-08-23,0.475,0.40314576562500004,0.25366063311747467,0.2524248446067685,0.26383027399408787,0.2583785510656706,0.26392312343491303,0.2907254383476471,0.26187598215050334,0.3705,0.475,0.3705,0.41
2002-08-24,0.441,0.398698125,0.25262508758652635,0.2510981886028887,0.26228888707169945,0.2575844490398664,0.26237990279699014,0.29285933712311046,0.26069858181781375,0.379,0.396,0.379,0.396
2002-08-25,0.41,0.396525,0.2509506590124627,0.24918255081572643,0.2601256126684465,0.2560885199030429,0.2602145257700771,0.2945227345359623,0.25885625519362904,0.3875,0.396,0.3875,0.396
2002-08-26,0.396,0.396,0.24887413450885956,0.24705562931712738,0.2577444915342813,0.2539857743261636,0.2578312522457963,0.29596371170555164,0.25659776701792425,0.396,0.396,0.396,0.396
2002-08-27,0.399,0.3961125,0.24676932952530384,0.24507942670975508,0.25553221335343296,0.25167015335660314,0.25561697697452496,0.2974268269993328,0.2543153045896507,0.39633333333333337,0.396,0.39633333333333337,0.396
2002-08-28,0.445,0.39805406249999997,0.24526730931525909,0.24414112513373706,0.2544359616997601,0.24951871304844223,0.2545193818421624,0.2995223660559423,0.2526704131320119,0.39666666666666667,0.396,0.39666666666666667,0.396
2002-08-29,0.656,0.4094875078125,0.24652633787289926,0.24762593081377327,0.25807017442619584,0.2484550674782883,0.2581548089491044,0.30458434845794796,0.2539254584968781,0.397,0.474,0.397,0.399
2002-08-30,0.945,0.4171376847997417,0.25298147836172646,0.25697070719960907,0.267963006677037,0.2520036951097072,0.26805216853096137,0.3136782507098451,0.2606308197506971,0.39733333333333337,0.474,0.39733333333333337,0.445
2002-08-31,0.743,0.4141482046038303,0.26007887824988973,0.2617300404331855,0.2729473808292579,0.26165506383936527,0.27303837998997216,0.3197746195497653,0.26800558120857265,0.39766666666666667,0.474,0.39766666666666667,0.474
2002-09-01,0.537,0.4091650310575367,0.2625950768220085,0.2620113701504,0.27314530038577917,0.266520862177657,0.27323557186215325,0.32285921995215866,0.270571714383966,0.398,0.474,0.398,0.431
2002-09-02,0.474,0.4035833205901411,0.2621816638631316,0.26097200771077034,0.27193636322484743,0.2667196357328312,0.2720251932778061,0.325005419028838,0.2700661924318112,0.3983333333333334,0.474,0.3983333333333334,0.399
2002-09-03,0.431,0.39961710334069317,0.26067282693442206,0.25908239124494187,0.2698249081406299,0.2655463773703433,0.26991186570567377,0.3265105420786285,0.2684155004959485,0.39866666666666667,0.399,0.39866666666666667,0.399
2002-09-04,0.399,0.398369841449398,0.25844000172521,0.2566064093554682,0.267093850350239,0.2634927557433415,0.267178662973614,0.327539892381112,0.26601014915090104,0.399,0.399,0.399,0.399
2002-09-05,0.961,0.3974643556209708,0.2618648566879871,0.26591044136932546,0.276954309566881,0.260834578289236,0.27704372637273833,0.3365350259093002,0.26954277606016835,0.3871935483870968,0.399,0.38548000000000004,0.399
2002-09-06,0.747,0.3943116935767252,0.26879918634792127,0.27038138980056414,0.2816413471382227,0.2704537289197963,0.281732533705511,0.34236362854138813,0.2767544749347385,0.3753870967741936,0.399,0.37196,0.399
2002-09-07,2.168,0.3865286634528786,0.28811337050793495,0.3041917975687085,0.31766783079740063,0.2750289734842409,0.31777740933193777,0.36828766501610044,0.29694340020014864,0.36358064516129035,0.399,0.35844000000000004,0.747
2002-09-08,1.725,0.3707461454716509,0.3168835229764347,0.32739262870490216,0.34231430519229866,0.3101628889929124,0.3424358473811708,0.3875529801728718,0.32703053933878085,0.3517741935483871,0.533,0.34492,0.747
2002-09-09,1.103,0.3470004283750481,0.33326523436261873,0.33670554450150236,0.35209636134993794,0.33420303315678945,0.3522217360755043,0.39771232785441707,0.3440997359390745,0.3399677419354839,0.533,0.33140000000000003,0.624
2002-09-10,0.766,0.31822413955910434,0.3388915021315766,0.3386293382768497,0.3539782366548559,0.3437507982437719,0.35410319348788594,0.4029420127988843,0.3498776991363227,0.3281612903225807,0.533,0.31788000000000005,0.533
2002-09-11,0.624,0.2899056907347785,0.33925298885632355,0.33752274020442435,0.35262744404896806,0.3455956218418349,0.35275030517323286,0.40608103621714015,0.35013409137872453,0.31635483870967746,0.533,0.30436,0.467
2002-09-12,0.533,0.2665061521457065,0.3371532710024647,0.3345713477743349,0.3493148102611364,0.3442880600386326,0.3494346084773154,0.40788328550285674,0.3478144610741403,0.30454838709677423,0.533,0.29084,0.423
2002-09-13,0.467,0.24757421853589895,0.333493544187496,0.33037126749213913,0.3446794879928867,0.3410670250558534,0.3447956150131535,0.4087227428487162,0.3438662343579874,0.292741935483871,0.37,0.27732,0.415
2002-09-14,0.423,0.23156672274151238,0.32883272027028576,0.32543150090440076,0.3392665938250701,0.33655560790294725,0.3393787421134599,0.4089254799002644,0.3388768473604761,0.2809354838709678,0.37,0.26380000000000003,0.399
2002-09-15,0.415,0.2163694299908242,0.32382171894752443,0.32053078687905456,0.33390858099770643,0.3312852636836245,0.3340168896085202,0.40901173808568064,0.3335295694314034,0.2691290322580645,0.37,0.25028,0.37
2002-09-16,0.399,0.20091289728737752,0.3187691877436993,0.31550128017212575,0.3284255235150717,0.3260676711162483,0.32853003058341107,0.399,0.32814803067534354,0.25732258064516134,0.37,0.23676000000000003,0.34
2002-09-17,0.37,0.18602745652689462,0.3134564133788612,0.31007822145447567,0.32253424135931086,0.32072742477523186,0.3226348315667624,0.37,0.32250252438741717,0.24551612903225808,0.37,0.22324000000000002,0.328
2002-09-18,0.34,0.17232698002907526,0.30774735247975255,0.30425718721627004,0.31623006912246715,0.314988422165102,0.3163266250255499,0.34,0.31645028176262535,0.23370967741935486,0.289,0.20972000000000002,0.316
2002-09-19,0.328,0.15921835678818946,0.3018371111992912,0.2984287159488385,0.30993026854877115,0.3088461116180272,0.31002289471694006,0.328,0.3101959390828841,0.22190322580645164,0.289,0.1962,0.289
2002-09-20,0.316,0.14601984517642105,0.29592310078441875,0.2925931167023767,0.3036346519021724,0.30270735450549247,0.3037234483626164,0.316,0.30394634138460863,0.2100967741935484,0.289,0.18268,0.289
2002-09-21,0.289,0.13333226505559034,0.289,0.28643901870044514,0.289,0.289,0.289,0.289,0.289,0.1982903225806452,0.289,0.16916,0.288
2002-09-22,0.289,0.12071055681685444,0.28293217811930405,0.28054065792020694,0.28300391370401257,0.28286780254509364,0.2830039859970973,0.289,0.28293530927788335,0.18648387096774197,0.289,0.15564,0.281
2002-09-23,0.288,0.10710600736957238,0.27710865732446055,0.2748666292495977,0.2772431262964456,0.27699844165823034,0.27724332517667943,0.288,0.2771204052192904,0.17467741935483874,0.192,0.14212000000000002,0.256
2002-09-24,0.281,0.09272271066980799,0.27144569322954953,0.2692829436401371,0.27157435625220117,0.2713590086605661,0.2715746602317277,0.281,0.27146748644130925,0.16287096774193552,0.192,0.1286,0.248
2002-09-25,0.256,0.07847049802141405,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.1510645161290323,0.192,0.11508000000000002,0.192
2002-09-26,0.248,0.0644005384015287,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.13925806451612904,0.192,0.10155999999999998,0.094
2002-09-27,0.192,0.051784365839490504,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.12745161290322582,0.192,0.08804000000000001,0.061
2002-09-28,0.094,0.044388503610260005,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.061,0.07452000000000003,0.061
2002-09-29,0.061,0.04170378768676757,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061
2002-09-30,0.061,0.040139229931640624,0.059719248668780436,0.059732554265596725,0.059734390089774284,0.05970566074481215,0.059734405348868286,0.061,0.05971990957076431,0.061,0.061,0.061,0.061
2002-10-01,0.095,0.038396126953125,0.0588492091502752,0.05922422315986601,0.059277799356225694,0.05846679910433235,0.05927824465213927,0.061482800000000004,0.05886915731013546,0.08022580645161292,0.061,0.0554,0.057
2002-10-02,0.085,0.036375703125,0.05826765527960133,0.058529238067892876,0.05861885491253233,0.05801690090681999,0.058619599150451,0.061816744240000006,0.05831919500596003,0.0684193548387097,0.061,0.0498,0.04
2002-10-03,0.057,0.0344053125,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.05661290322580648,0.033,0.0442,0.033
2002-10-04,0.04,0.0332625,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.033,0.0386,0.033
2002-10-05,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033
2002-10-06,0.037,0.03315,0.032349126372658916,0.032397443831185334,0.03240411037608262,0.03229978368161969,0.032404165787399526,0.033056800000000004,0.03235152634799536,0.036454545454545455,0.033,0.037,0.033
2002-10-07,0.16,0.038051249999999995,0.033058825270920904,0.03437559651193474,0.03456393668402408,0.03171615204269072,0.034565502061597586,0.03485939344000001,0.033129027062789064,0.03990909090909091,0.033,0.051571428571428574,0.033
2002-10-08,1.332,0.09114740624999995,0.047333583043727714,0.06062312621508115,0.06264489654773542,0.03381963099366921,0.06266169893262602,0.05327879005315202,0.04812919332032943,0.04336363636363637,0.302,0.06085714285714286,0.037
2002-10-09,1.195,0.17343143282645104,0.07187430776514767,0.08293336567667015,0.0864790796569182,0.06119860561934869,0.08650852540613466,0.06949123123439727,0.07387819023048553,0.04681818181818182,0.302,0.07014285714285715,0.16
2002-10-10,0.546,0.1708716302412752,0.08713312420982355,0.0908316982971781,0.09488443146347655,0.08443897230401072,0.09491805132947809,0.07625765575086883,0.08986718578629477,0.050272727272727274,0.302,0.07942857142857143,0.302
2002-10-11,0.389,0.16528266865080982,0.0932898376146603,0.09513969655245923,0.0994440299452063,0.09263687740937464,0.09947969674965322,0.0806985970392065,0.09629571040046005,0.05372727272727273,0.302,0.08871428571428572,0.256
2002-10-12,0.302,0.15822684491024802,0.09662651659019951,0.09746100485826444,0.10187675688118127,0.09708544732605166,0.10191330443241578,0.08384107696124976,0.09976170271804925,0.05718181818181818,0.302,0.098,0.235
2002-10-13,0.256,0.15030190712618285,0.0984268533426953,0.09873007105909576,0.10318399037150963,0.09946039852102333,0.1032208104670274,0.08628573366840002,0.1016145096510588,0.06063636363636364,0.191,0.10728571428571429,0.225
2002-10-14,0.235,0.1425831428391166,0.09944822719386878,0.0995100666778237,0.10396896712522972,0.10073797491556476,0.10400578540259736,0.08839747625030875,0.10265006747548136,0.06409090909090909,0.191,0.11657142857142858,0.191
2002-10-15,0.225,0.13549528955580176,0.10010127485695981,0.10004987112304912,0.10449827247975055,0.10150628813388299,0.10453496206826673,0.09033723208755437,0.10329982829283668,0.06754545454545455,0.191,0.12585714285714286,0.191
2002-10-16,0.191,0.12961652924951542,0.1002649895263699,0.09986079850839363,0.1042501784106508,0.10202523962302762,0.10428633790119105,0.0917666433919111,0.10343727080871055,0.07100000000000001,0.191,0.13514285714285715,0.186
2002-10-17,0.194,0.1246349302697464,0.10009639270077217,0.099741916316051,0.1040793268986219,0.10178608426096784,0.10411501729179443,0.09321835705574597,0.10322753727998772,0.07445454545454545,0.191,0.14442857142857143,0.163
2002-10-18,0.186,0.119452120561888,0.09988238575861048,0.09946175195288764,0.1037382432288289,0.1016221086600678,0.1037733923335467,0.09453585638555437,0.10297177990463047,0.0779090909090909,0.163,0.15371428571428572,0.163
2002-10-19,0.163,0.11498877898582488,0.09935192854953444,0.0987153406120648,0.10290129561388073,0.10129201693774292,0.10293565946786404,0.0955080472248795,0.10238575495745068,0.08136363636363636,0.163,0.163,0.163
2002-10-20,0.189,0.11105645025494583,0.09887524010357622,0.09854016961279208,0.10267738958629263,0.10047828337008706,0.10271131809437149,0.09683563295428621,0.10185795610459471,0.08481818181818182,0.163,0.15625,0.163
2002-10-21,0.202,0.10666990399183332,0.09882798919339271,0.09864238933514036,0.10275164886265538,0.1002621471236335,0.10278531656721422,0.09832896696633535,0.10178218806017704,0.08827272727272728,0.163,0.1495,0.163
2002-10-22,0.203,0.10172189092867115,0.09892969390043502,0.09876113905473911,0.10284491530717893,0.10033663449771871,0.10287834434335984,0.09981529563541339,0.10186379820868068,0.09172727272727273,0.163,0.14275,0.133
2002-10-23,0.166,0.09638644606309044,0.09864920121666054,0.09810617549853368,0.1021129190756606,0.10042957226421467,0.10214568242268587,0.10075511843739052,0.10154559037257453,0.09518181818181817,0.109,0.136,0.115
2002-10-24,0.133,0.0920799416898275,0.09764562961753523,0.09679276197996262,0.10067988471522424,0.09971773371350229,0.10071163037422232,0.10121299575557957,0.10047046619387244,0.09863636363636363,0.109,0.12925,0.115
2002-10-25,0.115,0.08949182885386757,0.09614880379508219,0.09515992776473552,0.09890885971454504,0.09832218514706949,0.09893943573262663,0.10140877121585033,0.09888013761874785,0.1020909090909091,0.109,0.115,0.109
2002-10-26,0.117,0.08742055822039738,0.09454686506573841,0.09363650254936025,0.0972582816423393,0.09659687730399247,0.09728778227585388,0.10163016666458526,0.09718205958078423,0.10554545454545454,0.109,0.11574999999999999,0.109
2002-10-27,0.109,0.08542458996799716,0.09294920693191298,0.09201016178819142,0.09550101656914119,0.09498880523290086,0.0955294127447959,0.10173481829794814,0.09549095126014077,0.109,0.109,0.109,0.109
2002-10-28,0.166,0.0834264148302672,0.0919330375387161,0.09163573912836433,0.09508439563004757,0.09327651350783177,0.09511242704591455,0.10264738387811728,0.09441198436385868,0.10510714285714286,0.166,0.10518181818181818,0.109
2002-10-29,0.207,0.08095042735028887,0.0919883392247966,0.09212876558192508,0.0955957080440095,0.09287126740270897,0.09562387852892715,0.10412919102704801,0.0944582554374119,0.10121428571428571,0.166,0.10136363636363636,0.109
2002-10-30,0.262,0.07768663841500825,0.09304912301714606,0.09374408296730802,0.09730585084380854,0.09337075588864417,0.09733479692446449,0.10637095651446393,0.09555935959449408,0.09732142857142857,0.166,0.09754545454545455,0.166
2002-10-31,0.346,0.07325793714576484,0.0955245792195182,0.0970376099826951,0.10080702991223371,0.09503920317712397,0.10083768882369912,0.10977368893195855,0.09814330522365533,0.09342857142857143,0.166,0.09372727272727273,0.207
2002-11-01,0.282,0.06739566927808352,0.09810604567859638,0.09886449338274779,0.10273730143179269,0.0984541541214513,0.1027688046964663,0.11221930254912474,0.10083630685013358,0.08953571428571429,0.166,0.08990909090909091,0.242
2002-11-02,0.242,0.0601918885884446,0.0994873235732263,0.09978434759392459,0.10369683376090802,0.10033757918375458,0.10372865127198971,0.11406218845292718,0.10226861198386988,0.08564285714285715,0.069,0.08609090909090909,0.188
2002-11-03,0.243,0.051820186951032694,0.10040117855042271,0.1006867545123464,0.10463735622420174,0.10127455540316936,0.10466947520021805,0.11589310537689561,0.10320999052062521,0.08175,0.069,0.08227272727272728,0.093
2002-11-04,0.188,0.042371040504539235,0.10070976913581421,0.10040888243091445,0.10431670092115933,0.10219301425429432,0.10434844915946315,0.11691702328054368,0.10351642483039376,0.07785714285714286,0.069,0.07845454545454546,0.069
2002-11-05,0.093,0.035136410149935654,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.0739642857142857,0.069,0.07463636363636364,0.067
2002-11-06,0.069,0.031417740702633146,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.067
2002-11-07,0.067,0.028451611570414214,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.06617857142857142,0.062,0.067,0.067
