,Station_0,Station_1,Station_2
2020-01-01,16.423027256828554,1.4135443307461153,2.138340448179768
2020-01-02,16.384576813016515,1.3924507908680142,2.105720319783235
2020-01-03,16.36751399110282,1.3871440438050482,2.0658573270151166
2020-01-04,16.34424932360376,1.3806076197830706,2.041849818707357
2020-01-05,16.324144886044337,1.3718774123918325,2.0378845708841165
2020-01-06,16.311081399407755,1.3601183886258028,2.035773540260176
2020-01-07,16.29420274144073,1.345389125750366,2.0614608508974888
2020-01-08,16.269129047929887,1.3264098611787802,2.087148161534801
2020-01-09,16.254147359893782,1.3012281384730533,2.112835472172114
2020-01-10,16.047992378199947,1.2725701359755204,2.1385227828094266
2020-01-11,15.841837396506113,1.2425670944222114,2.1642100934467394
2020-01-12,15.635682414812278,1.2094938118556362,2.1898974040840518
2020-01-13,15.429527433118443,1.1920347468631598,2.2155847147213645
2020-01-14,15.22337245142461,1.2120453743573467,2.2412720253586773
2020-01-15,15.017217469730774,1.2320560018515336,2.2669593359959896
2020-01-16,15.085052965775205,1.2520666293457208,2.2926466466333024
2020-01-17,15.152888461819634,1.2720772568399077,2.318333957270615
2020-01-18,15.220723957864065,1.2920878843340946,2.3440212679079275
2020-01-19,15.288559453908494,1.3120985118282815,2.3697085785452403
2020-01-20,15.356394949952925,1.3321091393224687,2.395395889182553
2020-01-21,15.361347562541432,1.3521197668166556,2.3877928768560697
2020-01-22,15.36630017512994,1.3721303943108425,2.3801898645295863
2020-01-23,15.371252787718445,1.3921410218050294,2.372586852203103
2020-01-24,15.376205400306953,1.4121516492992163,2.3649838398766194
2020-01-25,15.477621003749634,1.4321622767934035,2.336401784545954
2020-01-26,15.579036607192316,1.4521729042875904,2.3078197292152884
2020-01-27,15.680452210634998,1.4721835317817773,2.279237673884623
2020-01-28,15.707534228572076,1.4921941592759642,2.2506556185539575
2020-01-29,15.734616246509153,1.5122047867701514,2.2220735632232924
2020-01-30,15.761698264446231,1.5322154142643383,2.193491507892627
2020-01-31,15.78878028238331,1.5522260417585252,2.1649094525619614
2020-02-01,15.815862300320388,1.5408722592055568,2.136327397231296
2020-02-02,15.842944318257466,1.5295184766525882,2.1077453419006305
2020-02-03,15.870026336194544,1.5181646940996198,2.079163286569965
2020-02-04,15.662664764349877,1.5068109115466515,2.0505812312392995
2020-02-05,15.455303192505209,1.4954571289936829,2.021999175908634
2020-02-06,15.247941620660542,1.4841033464407145,1.9934171205779687
2020-02-07,15.040580048815876,1.5839745326770713,1.9648350652473032
2020-02-08,15.131015229176342,1.6838457189134284,2.0814212688085902
2020-02-09,15.221450409536805,1.7837169051497852,2.1980074723698775
2020-02-10,15.31188558989727,1.8835880913861422,2.3145936759311647
2020-02-11,15.402320770257736,1.983459277622499,2.431179879492452
2020-02-12,15.492755950618202,2.083330463858856,2.547766083053739
2020-02-13,15.583191130978665,2.1832016500952127,2.6643522866150264
2020-02-14,15.673626311339131,2.28307283633157,2.7809384901763137
2020-02-15,15.643051274694587,2.382944022567927,2.897524693737601
2020-02-16,15.612476238050043,2.3998829122574232,3.014110897298888
2020-02-17,15.5819012014055,2.485571227392536,3.130697100860175
2020-02-18,15.551326164760956,2.5368848298048405,3.2472833044214626
2020-02-19,15.520751128116412,2.5881984322171454,3.3638695079827494
2020-02-20,15.911305026720125,2.63951203462945,3.480455711544037
2020-02-21,16.301858925323838,2.6908256370417547,3.597041915105324
2020-02-22,16.69241282392755,2.742139239454059,3.713628118666611
2020-02-23,16.683487381402777,2.793452841866364,3.8302143222278984
2020-02-24,16.674561938878007,2.8447664442786684,3.9468005257891856
2020-02-25,16.665636496353233,2.8960800466909733,4.063386729350473
2020-02-26,16.65671105382846,2.9473936491032777,4.17997293291176
2020-02-27,16.64107107602508,2.998707251515582,4.296559136473047
2020-02-28,16.6254310982217,3.050020853927887,4.413145340034334
2020-02-29,16.609791120418322,3.0367074694159393,4.529731543595622
2020-03-01,16.59415114261494,3.023394084903991,4.5121434233975455
2020-03-02,16.578511164811562,3.0100807003920433,4.494555303199469
2020-03-03,16.56287118700818,2.9967673158800956,4.476967183001392
2020-03-04,16.547231209204803,2.9834539313681474,4.459379062803316
2020-03-05,16.458779574760516,2.9701405468561997,4.441790942605239
2020-03-06,16.37032794031623,3.084440450861685,4.424202822407163
2020-03-07,16.281876305871943,3.1987403548671702,4.552547414513519
2020-03-08,16.19342467142766,3.3130402588726557,4.680892006619875
2020-03-09,16.104973036983374,3.4273401628781412,4.8092365987262315
2020-03-10,16.016521402539087,3.5307027802758815,4.937581190832588
2020-03-11,15.928069768094801,3.655939970889112,5.065925782938944
2020-03-12,15.839618133650514,3.7702398748945973,5.194270375045301
2020-03-13,15.751166499206228,3.884539778900083,5.322614967151657
2020-03-14,15.662714864761943,3.998839682905568,5.450959559258013
2020-03-15,15.574263230317657,4.113139586911053,5.5793041513643695
