,Station_0,Station_1,Station_2
2020-03-17,15.930120114827833,10.733445079344184,5.706241338398976
2020-03-18,16.09997103231778,9.909838103726182,5.727134063899257
2020-03-19,16.26065044568423,8.745303631509486,5.754772179690878
2020-03-20,16.349489569824208,7.270167768729,5.772813302222396
2020-03-21,16.423465908081504,5.60814945525868,5.823787160435102
2020-03-22,16.58316420854065,4.74504532251388,5.891006319972588
2020-03-23,16.797960992972538,4.730536345287454,5.975575380174925
2020-03-24,16.967430915880865,4.712749992758113,6.077686607865593
2020-03-25,17.04217936093965,4.690709476587063,6.1221390429077145
2020-03-26,17.115553216437206,4.678499332826808,6.154272383421015
2020-03-27,17.251602844854382,4.729975643841807,6.227003164846645
2020-03-28,17.412208465115576,4.798423906683725,6.342208808160839
2020-03-29,17.510359550535195,4.8277480607301095,6.44794465103241
2020-03-30,17.61177532084885,4.869532789750176,6.524278181653659
2020-03-31,17.732793761752998,4.913700468892089,6.583806339580936
2020-04-01,17.797793185156085,4.969872044871309,6.67674049916172
2020-04-02,17.788380618676573,5.038419090381441,6.7577995928742105
2020-04-03,17.77247408799262,5.104570190764201,6.822307829555956
2020-04-04,17.75116449587825,5.165246526143688,6.932279030021979
2020-04-05,17.738988674701336,5.220960037215323,7.043688301052064
2020-04-06,17.80679879932056,5.294486924744254,7.167731684547826
2020-04-07,17.937962699732587,5.369826896984446,7.305246246035903
2020-04-08,18.052286262465383,5.467500447799421,7.4298685194458685
2020-04-09,18.05049812146464,5.575680468573316,7.501058307310203
2020-04-10,18.046879143188963,5.663062531107726,7.604886276664059
2020-04-11,18.0860860337403,5.716333835382061,7.730686959169619
2020-04-12,18.166448890257456,5.775032118830208,7.8430965870144735
2020-04-13,18.230445781857753,5.879983454508066,7.962058174315584
2020-04-14,18.300391498317758,5.968963951723181,8.078008301511598
2020-04-15,19.398692248458033,6.038009230824717,8.198869696012723
2020-04-16,19.183511058116224,6.0574402153011535,8.297125827957055
2020-04-17,18.67614780090807,6.086093730584256,8.414287784246469
2020-04-18,18.27946944391519,6.1329226572020294,8.49194159603191
2020-04-19,18.1399472239628,6.2023310952532,8.549064920083305
2020-04-20,18.072891072696038,6.300876819310648,8.658472017159388
2020-04-21,18.145721431793223,6.396095225510901,8.78187490885747
2020-04-22,18.291156069825796,6.487149024594915,8.893314050719399
2020-04-23,18.522868355782602,6.594285165100038,8.961663088613234
2020-04-24,18.73171824126499,6.689160901047668,9.0509192144339
2020-04-25,18.847944251855914,6.768486494821963,9.156405369654836
2020-04-26,18.965316742213464,6.874695444112393,9.268415882601566
2020-04-27,19.022799646293066,6.978435835609334,9.410324507489936
2020-04-28,19.12400086878369,8.616960183739923,9.537987416416389
2020-04-29,19.29345070400423,10.245489433397355,9.68681567752417
2020-04-30,19.31952596199229,10.024076042644882,9.856111858088159
2020-05-01,19.306512558176095,9.59794338944152,9.972793261111033
2020-05-02,19.285258205512505,8.996182898994263,10.032856917482018
2020-05-03,19.272286539626847,8.652257868185323,10.14294127258122
2020-05-04,19.34867003286882,8.649650442658324,10.331032879707845
2020-05-05,19.555696058999484,8.6603063011136,10.473427904829748
2020-05-06,19.549937446883792,8.710238191129523,10.575769894114613
2020-05-07,19.536963187653146,8.75785543007586,10.674618847010349
2020-05-08,19.518914888166176,8.804603438800145,10.756259205487778
2020-05-09,19.493625619066684,8.876368634180274,10.914395421445477
2020-05-10,19.479092255840367,8.928772135529622,11.089965784438192
2020-05-11,19.54157230996018,8.96952861242524,11.206372822297137
2020-05-12,19.621358532454327,9.015917245238963,11.31701125554774
2020-05-13,19.714008009579466,9.052448018953555,11.402408348422963
2020-05-14,19.808715464103994,9.098992876329735,11.493981107346439
2020-05-15,19.940245217981047,9.151459425788985,11.645896086453106
2020-05-16,20.07060976050066,9.198003199450598,11.815438682017447
2020-05-17,20.075216405826577,10.822057070207713,13.276097123455848
2020-05-18,20.066610370140015,10.63653949679585,15.930968581055385
2020-05-19,20.052961142030945,10.148035643102258,16.068326095629686
2020-05-20,20.036171258217088,9.830326168475045,15.822580837779231
2020-05-21,20.00963277728234,9.853936852356231,15.432147758085225
2020-05-22,19.99291356603304,9.890500317676025,14.918969673701731
2020-05-23,22.659548517970766,11.942535900303405,14.29936719968355
2020-05-24,22.2294515532193,11.695848642333763,13.964586956488446
2020-05-25,21.177351261018526,11.055648094424592,13.966364276809898
2020-05-26,20.499511115540344,10.637591076720431,14.453498909594291
2020-05-27,20.497984601231135,10.630843325364225,17.173102042360153
2020-05-28,20.568537808869017,10.623043170192465,16.93074915710848
2020-05-29,20.69748908828567,10.61303551089712,16.292458498154478
2020-05-30,20.809701447562624,10.598207493505399,15.316572251391321
2020-05-31,20.918400878160313,10.58916256097146,14.754215463719573
2020-06-01,20.987118823488096,10.596108654301933,14.787666543470847
2020-06-02,21.04936942756602,10.645852649333952,14.838697612409312
2020-06-03,21.114142337298127,10.695404825314599,17.730564099832606
2020-06-04,21.10922084782582,10.707673881276344,18.60823934336587
2020-06-05,21.096943862090015,10.7700166676421,18.042923708904105
2020-06-06,21.072819737891713,10.848084534089326,17.099059818147584
2020-06-07,21.057303876646102,10.891694223125548,15.829321753755625
2020-06-08,21.127805750178894,10.933439752313092,15.118807933766247
2020-06-09,21.20375080412697,10.988427872485756,15.135032850296861
2020-06-10,21.281455944631592,11.035012158925017,15.15292059871624
2020-06-11,21.435713586757483,11.099398432092904,16.439144106744852
2020-06-12,21.52067501863772,11.18994685822543,16.419700947467476
2020-06-13,21.594365063246922,11.252165329815007,16.12534730036362
2020-06-14,21.71106002500303,11.295446767215092,15.65565493600722
2020-06-15,21.784252175054895,11.341802919397841,15.380843829242593
2020-06-16,21.77539820777103,11.411181147713949,15.386774089668943
2020-06-17,21.755270930689353,11.514657147832462,15.426182681748527
2020-06-18,21.738697593335814,11.620696360109719,15.485473240254723
2020-06-19,21.734634932674695,11.699775774344175,15.521223359330023
2020-06-20,21.738385167837052,11.755774339941487,15.560948974556947
2020-06-21,21.774220639096455,11.814122473045973,15.65322300332388
2020-06-22,21.852573980629085,11.8659355685037,15.740707845956544
2020-06-23,21.940127518149932,11.904377069060901,15.787948456919082
2020-06-24,22.04108085822931,11.964490962975223,15.842028318798297
2020-06-25,22.126300112920482,11.987882943686543,17.18694301584541
2020-06-26,22.230223812832495,11.983300512031597,18.83868847906441
2020-06-27,22.317543078998593,11.980242028268162,18.67031678597143
2020-06-28,22.447254147516173,12.010290563837993,18.32934829534024
2020-06-29,24.416713092845246,12.064211844649964,17.84408071305647
2020-06-30,25.837231217673054,12.12260365936037,17.2364336267117
2020-07-01,25.55046766190471,12.177880958603774,16.523554088628618
2020-07-02,25.001413573156658,12.212750178832962,16.122081502316966
2020-07-03,24.20520366799218,12.261192677107337,16.07907048017824
2020-07-04,23.245001614627117,14.423448639211024,16.043262854467553
2020-07-05,22.179673987086492,16.025043006935746,16.01420424025976
2020-07-06,21.570529271568645,15.688371132645397,15.986369214729137
2020-07-07,21.494666811555778,15.081204958807565,15.959553873711728
2020-07-08,21.470075072132737,14.24123150548849,15.92683179167862
2020-07-09,21.51045509407333,13.199651660797002,15.908850411682584
2020-07-10,21.637315083050314,12.608819752795187,15.93536673481488
2020-07-11,21.77459295564005,12.559812878395558,16.030498970006473
2020-07-12,21.7743799402502,12.534015982801202,16.076160827593412
2020-07-13,21.82774984446351,12.548071795399276,16.087315017891576
2020-07-14,21.8575121163487,12.57610526415684,16.963016760834808
2020-07-15,21.848363467735712,13.725091966183873,17.262821376430274
2020-07-16,21.833863244041112,13.906908998059048,17.098303832947607
2020-07-17,21.81282104901021,13.671559332303652,16.822000327783805
2020-07-18,21.79611560969693,13.285459503092996,16.448420183890853
2020-07-19,21.78514584482877,12.767896207206665,16.214681764917614
2020-07-20,21.76631041265705,12.452475448680067,16.163315393317376
2020-07-21,21.735806455895084,12.415248406086828,16.13609243282355
2020-07-22,21.691603270031294,12.403894695650907,16.178795625405986
2020-07-23,21.665862558365667,12.423495406347568,16.173533163906097
2020-07-24,23.502401381493367,12.45179926050562,16.161099090101544
2020-07-25,25.092539163227514,13.315629129901824,16.14272675832661
2020-07-26,24.804694404413528,14.039429067343395,16.11918315350512
2020-07-27,24.27197728793542,13.906447082004071,16.09346167832435
2020-07-28,23.52400060404687,13.661894470303224,16.064826216970147
2020-07-29,22.58330647165912,13.321323268151765,16.029353029836454
2020-07-30,21.98412162203804,12.896870876954267,15.999661333042743
2020-07-31,21.817686627715,12.397844065500045,15.977487878051884
2020-08-01,21.658175145241152,12.09888729602389,15.950180332427307
2020-08-02,21.53799590160439,12.042361270147545,15.916349332001714
2020-08-03,21.446049604589984,12.008283761055251,15.876199675742445
2020-08-04,21.36620578817672,11.988906970186148,15.837982003871044
2020-08-05,21.300265306554735,11.966523272773815,15.808649360779285
2020-08-06,21.227061717600723,11.938647698547554,15.783132993798745
2020-08-07,21.145321206422402,11.90471841683711,15.755042968774852
2020-08-08,21.04990998636457,11.865770430695388,15.72109829524224
2020-08-09,20.99767106122172,11.826223594036433,15.67999214069133
2020-08-10,21.09257470436426,11.786450333637678,15.63158346909544
2020-08-11,21.18847223064386,11.742275291242468,15.58163973238819
2020-08-12,21.232336413652128,11.716289876530306,15.52973129249851
2020-08-13,21.372508444551432,11.709268317124922,15.470058208844737
2020-08-14,21.520634034566154,11.70489317006302,15.438381348196456
2020-08-15,21.574865264594436,11.736784063439377,15.485548196606565
2020-08-16,21.594111818456508,11.791226438574416,16.305410713820088
2020-08-17,21.675911410334244,11.83778414890017,16.143240134151885
2020-08-18,21.749158004441142,11.869047089222667,15.764199982806291
2020-08-19,21.797658134057265,13.662579945858251,15.18988998962947
2020-08-20,21.86959558557954,14.71155701761279,14.835333482184994
2020-08-21,21.901606930420666,14.402084364221986,14.788941979819887
2020-08-22,25.085938122365473,13.862660747343737,14.737135995800706
2020-08-23,24.699633165093875,13.127614595930767,14.677732432407364
2020-08-24,23.706419363052287,12.2235120523289,14.618809985299528
2020-08-25,22.176068204837435,11.703278815929403,14.541059391882474
2020-08-26,21.267156081429768,11.644235222794883,14.392641578918008
2020-08-27,21.223688048479094,11.605531935622952,14.152338553665835
2020-08-28,21.184612780484283,11.588842822524974,13.947306753095667
2020-08-29,21.151558104830823,11.57150400404885,13.839113131350208
2020-08-30,21.112074578695278,11.562464502761571,13.742531507730254
2020-08-31,21.06267247344824,11.683461602533205,13.63538526627783
2020-09-01,21.035112774383617,11.340962761740446,13.517697649667435
2020-09-02,21.066167732032458,10.650693743332052,13.389885831780944
2020-09-03,21.119307999258496,10.165388655902088,13.253650963632984
2020-09-04,21.15373695719092,10.060507367958092,13.108068340989654
2020-09-05,21.266619714077375,9.970585895887424,12.965684084447917
2020-09-06,21.950025789455673,9.884441906576896,12.872249380273526
2020-09-07,21.659444204527528,9.789841626801877,12.814903190109643
2020-09-08,21.040987563896966,9.700578494888145,12.748766490137315
2020-09-09,20.12160010180594,9.617037813870073,12.671874865325162
2020-09-10,19.455950139137226,9.524132765753176,12.584456569851135
2020-09-11,19.280428115150304,9.421346601822032,12.494999106923911
2020-09-12,19.19413976090587,9.329809969231068,12.403696883469866
2020-09-13,19.093855265917853,9.253608774619073,12.301169150283828
2020-09-14,18.97533566653138,9.172857345499407,12.209909197275492
2020-09-15,18.83971235822799,9.083805526102555,12.132451332856194
2020-09-16,18.68542704118451,8.986394609704865,12.04658710064433
2020-09-17,18.51975940829752,8.894180081207239,11.951251681444846
2020-09-18,18.345321454923564,8.806800503696671,11.84569801537414
2020-09-19,18.25410488953985,8.730516244921771,11.751939441379701
2020-09-20,18.335362559015135,8.666291245237003,11.670237139678777
2020-09-21,18.51892594031822,8.594028468380763,11.57708082311959
2020-09-22,18.67683823069229,8.51212597081939,11.472261484538926
2020-09-23,18.88992347546367,8.42014163125238,11.370765021458919
2020-09-24,19.076618328420242,8.332022011093978,11.28155518305436
2020-09-25,19.16811311239513,8.24930734123402,11.192076347062
2020-09-26,19.307541438114097,8.159581682259773,11.119108357211115
2020-09-27,19.503277478740003,8.07265034264847,11.061913508015483
2020-09-28,19.621992036305794,8.001230172426373,10.994416071973575
2020-09-29,19.71767436784034,7.935388905677487,10.917306123018554
2020-09-30,19.856577421847852,7.860582767264621,10.831930322275568
2020-10-01,19.90100904483772,7.775811993742758,10.738013567943119
2020-10-02,19.9552401711256,7.681939272795104,10.63443237153314
2020-10-03,20.77479528067013,7.578539235590834,10.57738082007838
2020-10-04,20.646445206239743,7.481209737925663,10.569562566973799
2020-10-05,20.336563948564397,7.391237405136682,10.55487419186765
2020-10-06,19.86368940356013,7.293099748431749,10.531676681901214
2020-10-07,19.249172860887764,7.185723461645185,10.499821345458997
2020-10-08,18.815596443551787,7.069825964969931,10.475723925143244
2020-10-09,18.620097619490792,6.97746373954546,10.463224670945545
2020-10-10,18.489876735666847,6.90772850758196,10.44779848600157
2020-10-11,18.426513246172007,6.827730458745307,10.426361227293745
2020-10-12,18.391177110168652,6.742981547127463,10.39905281009093
2020-10-13,18.456600099888146,6.6678638888301816,10.36767861553553
2020-10-14,18.608267933459793,6.598480715703012,10.348838409033927
2020-10-15,20.508950062691916,6.522614658403249,10.343137059251319
2020-10-16,21.778086443591047,6.439582206272252,10.339669659176176
2020-10-17,21.48259134473678,6.349599270916543,11.822676162347916
2020-10-18,20.955420389865605,6.264603303797912,11.598980542498982
2020-10-19,20.23045512066456,6.184059793886565,11.045042972775866
2020-10-20,19.333076027544138,6.105017849746376,10.19518308227164
2020-10-21,18.78794102068456,6.027592129679485,9.090045565307502
2020-10-22,18.7164469360738,5.9417084166870175,8.42770127191153
2020-10-23,18.681459763823966,5.8679551328083575,8.320727585510094
2020-10-24,18.63778071881444,5.808280843971329,8.201118961794318
2020-10-25,18.584079177912834,5.741806454803873,8.091919808833442
2020-10-26,18.519991931835573,5.666951956302053,7.9959261318850094
2020-10-27,18.47572847312978,5.583491662849394,7.9188427442133555
2020-10-28,18.455637001902048,5.4909770941194855,7.860545107596403
2020-10-29,18.431051520339704,5.412307249122572,7.793587075047771
2020-10-30,18.397971669344177,5.349577189008267,7.717858913649205
2020-10-31,18.355902762627135,5.280737815582792,7.633054818016821
2020-11-01,18.306819284064538,5.205030477135531,7.538633486866164
2020-11-02,18.249515161809107,5.122440309626039,7.434980855621687
2020-11-03,18.203132119595065,5.0319961108048465,7.322161629221549
2020-11-04,18.169885231568315,4.944111887602433,7.199183680236553
2020-11-05,18.13032976182174,4.859824387459405,7.084793605984148
2020-11-06,18.08510443357926,4.7748771761486,6.983667591366204
2020-11-07,18.033428355990342,4.722405030393966,6.93267674445761
2020-11-08,17.97173587315771,4.698200995542355,6.954479714409698
2020-11-09,17.898806106497823,4.670164481373986,7.509529144107664
2020-11-10,17.814202505731952,4.637389709136461,7.450309491560261
2020-11-11,17.7268526147147,4.599416789687764,7.291281776410698
2020-11-12,17.638672976459954,4.5550843908060115,7.041437188243711
2020-11-13,17.560689146910413,4.51198680734654,6.71449084102193
2020-11-14,17.49376692425807,4.471242481883773,6.321387277665194
2020-11-15,17.419577497154712,4.431464648254746,5.867869288112088
2020-11-16,17.338030640003677,4.393264189514733,5.572725790317256
2020-11-17,17.248161478918448,4.356732394169441,5.488337691450351
2020-11-18,17.18336171036348,4.340211732951053,5.423762134839585
2020-11-19,17.142635770963857,4.3451519252602635,5.351431954070207
2020-11-20,17.109911022409086,4.5565746794343935,5.269522437507054
2020-11-21,17.10043176689811,4.449993002049403,5.1927235619285215
2020-11-22,17.187576272114512,4.220318535274871,5.123294985502627
2020-11-23,17.241651652643753,3.878326878417097,5.055924509904761
2020-11-24,17.228909418656684,3.439491301782202,4.990237102791568
2020-11-25,17.206328788477883,3.1423153464083584,4.91765088598147
2020-11-26,17.175247120181588,3.070563154830412,4.838126087341816
2020-11-27,17.157834121611884,3.03494492581581,4.766105567998425
2020-11-28,17.192715539066626,2.9914080833798926,4.701356867408765
2020-11-29,17.230147993197118,2.9381549311184356,4.628409967148637
2020-11-30,17.295412169564493,2.8768561207886036,4.546234712570827
2020-12-01,22.17197022437248,2.8088246502536984,4.494995876250755
2020-12-02,25.213074647042866,2.733650369950479,4.477217944725131
2020-12-03,24.393552699506206,2.668006719050609,4.453827978971621
2020-12-04,22.94972976161603,2.6210464645659095,4.423672817860731
2020-12-05,20.971428693734993,2.5772718420934475,4.387485533133098
2020-12-06,18.533989513126464,2.5283019166877994,4.344860781728575
2020-12-07,17.180554139447313,2.502334511043832,4.294995046118724
2020-12-08,17.12263145389291,2.5749321609453366,4.237932108662088
2020-12-09,17.0931976110534,2.5708600132187476,4.173021873450568
2020-12-10,18.203372906481118,2.560136591580467,4.099496984557193
2020-12-11,17.729647073193576,2.5437119888120416,4.02494184045319
2020-12-12,16.70736811373689,2.521586303179653,3.953685815068783
2020-12-13,16.064285484284337,2.492731569437995,3.8846044185873394
2020-12-14,16.088931048915335,2.460690985344321,3.8146629637522245
2020-12-15,16.154158142511534,2.428104639439469,3.7456331179075746
2020-12-16,16.250815082413336,2.392311139189143,3.677688851979836
2020-12-17,16.326871715589093,2.3519944569290097,3.6185769298731305
2020-12-18,16.31445030186701,2.3066729587219728,3.5726726891870095
2020-12-19,16.291290425731173,2.2636339953028175,3.5259439698341994
2020-12-20,16.26122678864842,2.2444479599598055,3.481158150401953
2020-12-21,16.24480101832792,2.9082566597016677,3.4496947881802025
2020-12-22,16.280723938282723,2.8408641727227946,3.4259761207242994
2020-12-23,16.333006985635794,2.6589791895602475,3.398966459539146
2020-12-24,16.329902963799807,2.373458265143087,3.3727447755701894
2020-12-25,16.32702763546776,1.996851278984348,3.34679101695007
2020-12-26,16.376647360674923,1.7519952725880716,3.3154622491419086
2020-12-27,16.405745860345057,1.709025359360305,3.2980011923412045
2020-12-28,16.393383684762473,1.6919276382275394,3.2944629056729324
2020-12-29,16.37416594595328,1.670826299938297,3.2849909855463695
2020-12-30,16.348592882054607,1.6591406275411549,3.2699541293295695
2020-12-31,16.321572390122025,1.7041932886717381,3.2493776243596777
2021-01-01,16.294968694732834,1.7675735209773824,3.2236569060764326
2021-01-02,16.263847124954403,1.806015047627484,3.2097881856495794
2021-01-03,16.22767423658597,1.8498974757416955,4.430400948746177
2021-01-04,16.20835846873438,1.905876078007463,5.847069622550606
2021-01-05,16.2377470632712,1.9386155304416803,5.675330432766086
2021-01-06,16.311611208219933,1.970123673067405,5.297698902343856
2021-01-07,16.43250817823903,4.0938733632485595,4.722565824539544
2021-01-08,17.93881650347227,4.073849602464366,3.9739906600695543
2021-01-09,22.198596771697815,3.608509027126664,3.0734869491052295
2021-01-10,21.725256121656557,2.8632098341157164,2.5820261672523914
2021-01-11,20.599109277441514,1.8769474649526874,2.5691586132405906
2021-01-12,18.896782722140266,1.2725876666069034,2.5527788423243996
2021-01-13,17.087001047751457,1.2096350310455155,2.5298184449423258
2021-01-14,15.60780561918529,1.1927059408828333,2.499338851953353
2021-01-15,14.90924345458605,1.1712179847463342,2.4625925829443522
2021-01-16,14.816084106326914,1.1442229219984204,2.42240496624552
2021-01-17,14.767516243940353,1.112059581848118,2.3794802859742976
2021-01-18,14.827318174707418,1.074237013848332,2.3569341037744933
2021-01-19,14.933706274706278,1.0300430016441973,4.200512971709111
2021-01-20,15.057475283256466,1.006342394909882,5.66615826581505
2021-01-21,15.213291086795627,1.026036523382358,5.368170901934233
2021-01-22,15.422212582020155,1.081086326157506,4.825016923674033
2021-01-23,21.621027106527983,1.1665639039130697,4.071997125092091
2021-01-24,25.550902205204913,1.2584017218679475,3.140284018224846
2021-01-25,24.53021668913893,1.3007602993103626,2.6197855689775356
2021-01-26,22.72866549943459,1.3407398108676345,2.6060304227839377
2021-01-27,20.258782779705307,1.4106560154283774,2.6346490131366314
2021-01-28,17.20994543293779,1.4610993149263163,2.6858513717011205
2021-01-29,15.446284965314305,1.5001995200331972,2.7524638609594954
2021-01-30,15.296095103912695,1.5533811435284397,2.850314177298684
2021-01-31,15.2499388148001,1.6152995440867848,2.9460107157186344
2021-02-01,15.365206059356472,1.6515475992266015,3.013531635719677
2021-02-02,15.444597685014736,1.667218554800837,3.0882132522189196
2021-02-03,15.431320560716902,1.6993052757368552,3.145904567206344
2021-02-04,15.421472215277593,1.7724033775656949,3.189301409173799
2021-02-05,15.459303665700714,1.8552805669372423,3.226505793107723
2021-02-06,15.555376583116072,1.9162755940141944,3.25080310844734
2021-02-07,15.669698573256502,1.9450051315694477,3.307381337187145
2021-02-08,15.759722538478371,1.9540128099372744,3.364068615194872
2021-02-09,15.859015235183206,1.9892065376857848,3.38616713877627
2021-02-10,15.855349167117078,2.0471259690814274,3.4006340319399104
2021-02-11,15.846509471803385,2.862691405280481,3.3980410690543676
2021-02-12,15.831675612135252,4.38628422685155,3.390307730967304
2021-02-13,15.807827234721287,5.68107532337642,3.375251434747923
2021-02-14,15.772789580598593,7.525734690016738,3.351383477330858
2021-02-15,15.73780749230988,7.372809294442791,3.320094557368972
2021-02-16,15.723405135635065,6.938548553674005,3.3029523570247545
2021-02-17,15.829627710194107,6.231901297596933,3.3281144013421238
2021-02-18,15.99970158323693,5.3514954418860965,3.363643753861005
2021-02-19,16.08316990582359,4.367495918918937,3.4397653610618555
2021-02-20,16.20807039411182,3.313180103142979,3.5336956369241443
2021-02-21,16.358075755630516,2.7446629918746672,3.569895243977827
2021-02-22,16.485087819310568,2.714161505093957,3.613643802151599
2021-02-23,16.603006348580013,2.7146778347305602,3.683545019103315
2021-02-24,16.747371420175575,2.7400985663638826,3.76378580782933
2021-02-25,16.946443352786428,2.784363845823567,3.8510846349489016
2021-02-26,17.04651785535613,3.0780848347763268,3.9360926069777804
2021-02-27,17.11220078418932,3.610778816622464,4.010747576374578
2021-02-28,17.208948552508353,3.7297714374485946,4.080181522119171
2021-03-01,17.315867289592962,3.688569144476186,4.094966174806488
2021-03-02,21.494372978563916,3.618278733247749,4.1007986732699155
2021-03-03,20.913577717166707,3.5226338602806666,4.140101577890846
2021-03-04,19.451856582015903,3.449160317155869,4.207020508424581
2021-03-05,17.200466221862655,3.407552663554936,4.252616333043426
2021-03-06,15.86239993642344,3.378683059807265,4.328834800141182
2021-03-07,15.831797619321359,3.361728152110748,4.435054014439345
2021-03-08,15.899520968029483,3.3378472975080866,4.509529892790981
2021-03-09,19.40192311351661,3.3237639115579563,4.589168688188867
2021-03-10,26.044572526433154,3.3648935244640157,4.69254352293721
2021-03-11,32.959680647662296,3.4429976146948054,4.756697523250303
2021-03-12,32.66709611619339,3.49100954049852,6.112800157654505
2021-03-13,31.84780795113276,3.537600668967406,7.179607005149351
2021-03-14,30.587173110346875,3.594942445577851,6.8083859165196206
2021-03-15,28.959690763440243,3.6590389624081627,6.14301810507772
2021-03-16,27.65121297818083,3.717002834159768,5.750805541394304
2021-03-17,26.700611459204527,3.7498034050489673,5.798325750140665
2021-03-18,25.394214212813043,3.8264080820826036,7.198665496751254
2021-03-19,23.649719204642867,3.917740691807083,7.075134996236309
